BHARTIARTL,TECHM,TATAMTRDVR,HINDALCO,AMBUJACEM,SBIN,ITC,COALINDIA,ICICIBANK,WIPRO,YESBANK,GAIL,INFRATEL,TATAMOTORS,ADANIPORTS,BPCL,SUNPHARMA,AXISBANK,CIPLA,ZEEL,AUROPHARMA,TIME 
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588450.5
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588451.62
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588452.72
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588453.83
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588455.09
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588456.18
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588457.25
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588458.34
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588459.48
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588460.64
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588461.73
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588462.83
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588463.89
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588465.1
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588466.22
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588467.3
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588468.38
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588469.53
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588470.71
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588471.8
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588472.92
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588474.03
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588475.14
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588476.36
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588477.48
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588478.56
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588479.76
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588480.97
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588482.04
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588483.14
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588484.24
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588485.34
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588486.52
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588487.61
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588488.71
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588489.78
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588490.98
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588492.13
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588493.2
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588494.3
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588495.44
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588496.62
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588497.71
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588498.82
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588499.9
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588501.03
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588502.23
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588503.35
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588504.41
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588505.53
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588506.73
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588507.81
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588508.92
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588510.05
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588511.18
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588512.36
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588513.46
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588514.52
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588515.62
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588516.77
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588517.9
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588518.99
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588520.16
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588521.35
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588522.53
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588523.64
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588524.73
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588525.84
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588526.99
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588528.18
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588529.26
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588530.38
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588531.57
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588532.75
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588533.85
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588534.94
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588536.02
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588537.16
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588538.37
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588539.49
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588540.6
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588541.73
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588542.87
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588543.98
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588545.12
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588546.23
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588547.34
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588548.56
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588549.66
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588550.75
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588551.86
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588553.08
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588554.23
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588555.36
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588556.45
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588557.57
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588558.78
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588559.9
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588560.98
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588562.1
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588563.25
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588564.44
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588565.53
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588566.65
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588567.79
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588568.96
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588570.08
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588571.18
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588572.29
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588573.47
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588574.69
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588575.78
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588576.88
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588578.03
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588579.19
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588580.32
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588581.43
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588582.51
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588583.66
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588584.87
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588585.97
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588587.08
 380.20, 652.80, 202.15, 232.60, 236.00, 253.80, 261.95, 281.50, 286.75, 286.85, 311.75, 326.05, 340.70, 358.40, 372.35, 418.65, 515.90, 548.75, 556.15, 571.25, 611.80,1523588588.27
